City,Latitude,Longitude,month,Temperature,Humidity,Rainfall,Wind Speed,Pressure,city_encoded
Hyderabad,23.786108911949896,77.08298157103505,1,10.755236158039601,78.61120914675989,11.65447650377538,24.166553729627736,1014.8789864547907,4
Delhi,26.581612378398077,72.26479366643106,1,5.0,82.61209702863063,23.0993198529598,6.95414550773517,1017.3874988827984,3
Bangalore,18.72923268853883,82.14768471857978,5,35.94699769631828,58.364760815502166,29.222937620908347,5.299970007542734,1015.2231116832371,1
Kolkata,20.957221202985977,71.77138569282302,9,19.57218999627909,74.9337573462152,148.26908730836465,8.222000465128446,1009.9045699703005,6
Jaipur,26.521128871540572,92.22892685508751,6,29.801419409163874,91.34442267900911,262.4790179925049,24.920255667644966,1012.4215613811281,5
Delhi,8.46925433500795,78.74151260198389,3,30.558254022656772,73.43287237226365,18.278302986109725,8.599992332213738,1008.7150302433164,3
Lucknow,16.72452774089752,78.86930346567209,3,25.89331493439051,65.45333796405552,7.2453629575443035,15.050952134440463,1011.8965742228811,7
Ahmedabad,34.27363919789936,81.74618642601152,7,32.8312471110268,78.11533943881258,216.46814036196224,21.96835452861022,1015.416030197372,0
Delhi,23.663030201777637,80.8797036818068,6,35.891936810892275,88.53868505351244,168.62731422397144,5.408032213764127,1011.8644335093081,3
Kolkata,14.864063657232318,96.85088121872033,9,30.04199939301824,89.47557726631831,205.6637612780679,17.089779645169187,1011.3029417546813,6
Pune,22.086711259177754,83.81605251533077,6,39.93207515217678,89.04177867692381,270.21560139434956,10.540508977392486,1013.9535572251032,9
Ahmedabad,17.251644179264716,70.55784940990625,5,40.982261272002354,78.85150910941928,14.891733407713243,22.246698328794633,1016.722045289989,0
Mumbai,22.370614698310078,85.59944290573097,10,15.77117785917396,69.48328081068597,27.331795826868603,10.669222985281584,1008.4758319254611,8
Hyderabad,11.395020818779518,72.39594449322652,7,41.68848311094523,87.39229112130485,232.68063385604682,18.73511440563818,1011.8547043469973,4
Mumbai,11.583295653120489,68.89719169720891,1,23.495765065574663,82.0455980954303,16.192332998705588,18.48439264894794,1009.5824074181526,8
Delhi,11.875643775063608,96.1515224566402,12,22.32107491086277,63.85178197395813,19.28699766276502,9.4298709771928,1014.9535425073187,3
Mumbai,33.375134382024726,90.43262785450236,7,22.642297468778743,80.97374638699827,117.90690578013309,5.695983997367002,1009.0572456043113,8
Kolkata,27.788270795216228,96.42316077999924,3,16.097297591167877,76.90312621461929,29.557127092946903,13.184991475707946,1014.6480775858024,6
Lucknow,12.384311155882664,81.85847499264503,9,30.653120048162855,87.7199087983885,210.1848140236069,10.783863039317394,1010.8618087079791,7
Jaipur,13.08542526167124,83.4354684033203,6,43.038046405932434,84.91232488070989,41.83865017409007,21.179554992274173,1009.9891681373723,5
Hyderabad,27.732395821513663,72.88177172165477,9,20.731980003156664,87.75167085071578,118.18791455196236,21.007283769106905,1017.3635255782499,4
Mumbai,12.216423809388697,75.16031537335998,5,42.43242540203578,79.13608884649372,19.829489711494553,14.14047904385251,1008.1852457674596,8
Mumbai,14.333154920040375,92.31792723218202,7,49.41902532415409,84.95501232941892,45.20998500579475,17.13024450646438,1012.3777727188957,8
Delhi,34.01036448615078,78.32938376641023,4,25.263354194110164,68.24850901500609,3.6448731656168545,17.0851903197385,1008.2162699246179,3
Jaipur,14.89327616766766,91.97763424009615,7,43.11348221452909,86.66839415520371,151.5065446725067,21.543162968552465,1012.8359304810433,5
Bangalore,25.86407346002096,88.56139800432392,1,10.79931896517585,69.43250322396699,11.98263485170209,13.50004828246395,1013.0104737779442,1
Mumbai,34.42304475981432,73.1379568328841,7,30.16964652198705,86.7670492119332,148.34062416895478,10.50893359581018,1011.2166247139475,8
Kolkata,18.1060127127744,82.71594461747252,8,32.723347365605754,82.49960066331919,100.9271936676014,10.30069836281095,1009.3216177752503,6
Pune,8.472931753275681,87.64423232404279,5,45.16338392052014,79.41604246704281,7.447379167460485,15.723845585644083,1011.7638753773448,9
Hyderabad,14.591976841404104,74.81607922931093,2,22.46084771578566,68.27736147877208,21.606870638469115,13.98296405464425,1014.7226293993257,4
Mumbai,30.433684166226048,92.08996680508223,5,32.62834209727957,65.17246817958674,16.893420139230614,13.802415419698724,1015.8239580864446,8
Kolkata,31.34443857078599,83.80000206881041,6,31.74163033933146,81.18610893440206,84.04163703732904,6.8227467817941445,1013.3075060238814,6
Kolkata,28.750022842142364,72.7920194628355,12,5.0,64.80553774910219,11.628914509019953,19.372074813803913,1013.8983439443975,6
Hyderabad,11.053965115067472,84.90654835877348,2,22.648354576093496,69.99528374453607,18.9788135069098,9.274733759638213,1010.0061637112465,4
Bangalore,29.478780035802885,96.9917003205215,6,32.59505738057456,86.23293454017131,49.50192403356901,8.939072604174427,1010.8733033322765,1
Kolkata,32.80430051882462,72.365123258239,6,29.929562771962814,84.51236126233626,69.81231250186848,13.255166405547868,1009.6189561005236,6
Pune,24.216457648748374,91.68595097346632,1,14.954079354604147,69.456643559938,4.9776313108995325,9.555566832356028,1010.4929535000462,9
Kolkata,33.40363462112775,74.01196109243918,1,5.0,61.865518893654915,24.932567983281206,16.677165346160308,1010.2488678022553,6
Kolkata,30.32464986022069,90.68926155434254,11,5.666666780564494,78.94799080512075,23.31504929672425,12.42926678668943,1013.1944878639124,6
Kolkata,26.008230958754496,89.30275977052098,10,17.560754557981276,73.77294390739428,23.33944916073994,13.978234451855801,1013.6268875579073,6
Lucknow,23.5840013912172,76.71419218241255,3,29.347148123294627,57.97971968197925,22.340784273852755,15.743386432080577,1017.4494742082151,7
Lucknow,17.411489015533203,77.44887040936905,10,18.75761651802156,60.82496606660887,21.073406439086465,9.070710449636097,1009.9557064710152,7
Bangalore,12.30076102155574,90.98312036692465,10,25.53367954091601,64.59255049249144,15.878781715210724,8.115032457310596,1014.416757101615,1
Mumbai,24.3337559126446,81.38191984473207,12,8.642276341480256,60.26022967881312,20.341510414692102,22.608438057472096,1016.1725926898753,8
Kolkata,16.589011947689226,89.19372283264245,3,28.715235636508492,74.05924707976251,4.035761979275316,13.674474056628421,1013.6024146378305,6
Jaipur,31.393844023246427,72.2915402736092,4,23.48838917768494,67.99027385327624,19.779539411733186,13.241872192650783,1010.5500365250108,5
Mumbai,34.82009730868297,92.72417567514505,2,7.3518483215537636,67.90715979573606,24.00269804949568,5.71224300545683,1010.6255023002,8
Bangalore,28.31554959062046,88.61565678378726,9,11.15082207184458,95.0,165.09675730378535,14.959526051747865,1008.39253053071,1
Chennai,10.44300577275037,94.30134145621018,10,27.591803851987606,76.62613814248246,12.652859867535396,16.083394432220004,1011.0544422654848,2
Mumbai,15.79451107932723,71.8387989920142,12,14.142924847524117,67.49338770419628,10.490521839626435,16.176817419093332,1015.4460367900338,8
Mumbai,10.945960057675244,85.19742051045733,11,18.98542620675843,60.94430752894589,20.355655354376225,19.140623386457687,1008.4751775720711,8
Ahmedabad,25.563814490376327,85.37449696616943,7,40.07991605162419,87.45317323229388,217.05632363007538,8.549636699820235,1010.1929528250483,0
Delhi,28.660153343006186,78.25036147585669,7,29.43745632598997,87.76971201156438,265.16125196288647,10.044462684612377,1015.0623249853178,3
Ahmedabad,32.993220433779214,81.29552631250847,6,28.796195685781534,95.0,122.4302022644675,21.214609304608253,1015.8265156282288,0
Pune,19.830653353123665,69.10146533540575,3,31.510137224115272,71.18323416139634,23.78385229941081,23.94341233686788,1012.5531841006193,9
Lucknow,32.337142538887996,89.62994112018335,6,28.034102054340032,82.23440792120773,181.56607253112125,7.718654947346413,1014.9807433847865,7
Lucknow,31.703061294115845,83.93035190269205,12,5.0,64.62910082495279,26.836585248308136,14.952991090104364,1011.879521686549,7
Delhi,16.564284352665762,69.67449050420603,8,35.20749624757484,81.20158195853196,172.5092692398176,9.283525054791737,1009.5991324502413,3
Hyderabad,31.46031688959542,87.74192089585408,8,26.253949934712313,73.65672257775506,169.76005366745116,6.201463367099649,1011.9814949352291,4
Hyderabad,18.143150800806616,81.53668023970445,11,14.518505824648068,75.19793101299628,18.602681198904545,11.510066762522708,1013.7996782020314,4
Bangalore,16.01547041312758,68.999376523325,9,24.709747628041153,85.02710882668465,232.31514588845727,7.873752503684255,1017.4805328185289,1
Delhi,25.525015787448613,96.11862407859476,1,6.393100623892962,77.65020891677648,29.046642928368442,19.198661468684925,1008.6875095208868,3
Mumbai,16.86629315289719,95.52425214959378,1,13.094521121279037,74.93059088879504,4.986210563825673,15.674508273428888,1013.0739409384496,8
Hyderabad,25.015636204886892,82.87417006826873,3,21.15582790042135,69.58099390894238,4.442734264557464,7.876689419806217,1011.2891977821073,4
Kolkata,24.46545874846475,70.7165002004714,3,23.105163977117687,65.30716462943114,28.313859109998138,5.184831768110287,1013.083116942767,6
Jaipur,23.212851038408388,89.88401542635916,10,16.58433643693721,75.36031074922661,17.306641888991564,21.163140980484254,1008.2397544737653,5
Mumbai,18.271332014285537,82.26600190306614,8,28.954899126426362,95.0,196.02381393307274,8.523888123284951,1011.1302535470159,8
Pune,22.809492484589875,76.77097687039202,10,18.844228975010672,72.72253310481481,16.025437243057677,17.12433284441532,1016.1986814752701,9
Kolkata,24.10510782460638,82.25112714832815,1,9.883239221538187,78.3285085714807,5.52875122040181,11.738438261534911,1013.5394173385464,6
Kolkata,22.73354598937778,83.15088021675847,2,19.866759351279494,74.65806080331797,23.738413217303997,16.70971876630071,1012.5058249281611,6
Delhi,19.999325224282444,84.31863927164784,2,19.233134802446063,79.55458395925642,23.175065417391846,11.31307253964648,1010.8552507171534,3
Bangalore,8.396010540249122,80.79548769600447,3,37.987160441007994,62.93965931256032,11.415989680305923,6.738791213845083,1010.9804252279135,1
Pune,23.850666107931076,85.56690379103264,6,38.719103048005515,84.60012296253407,112.68459621166812,9.459000171155072,1011.8310143359058,9
Hyderabad,12.54799839885343,94.64330660758495,1,22.409897492758923,61.344803890388434,25.621717284448998,8.761171329581511,1016.3557070996457,4
Delhi,25.34955116157412,78.50577452585914,2,15.18711097879404,61.52173943158631,4.953645959015819,13.560387048792876,1017.6721320680826,3
Hyderabad,28.502296853917382,89.04577743337853,1,5.314035720770803,62.33319039608793,26.789839005627275,18.165675668523146,1012.3865538135037,4
Delhi,21.51202334653002,93.93912414790273,5,43.99806654088321,66.19299119169435,9.92986562718969,10.27612149892715,1011.9335283874776,3
Delhi,22.643818954452932,81.22339899703817,7,38.94243726004391,83.30925231593869,190.10588189398334,5.241398706012359,1016.4655077581987,3
Delhi,33.68992111098176,80.86021925507522,8,23.669296374227834,86.62236222846859,282.71842833048,15.378747285295137,1012.2690532063631,3
Bangalore,30.873518757059504,85.46139257528861,10,5.372271744737391,68.93611091315279,21.309307541489453,17.11518978717944,1013.5201817229565,1
Delhi,32.684385930689686,85.15079602325216,1,5.0,65.29998202004906,14.189604936609989,24.257409880036192,1010.3094166459874,3
Chennai,29.971689784628833,91.39109092746203,7,31.291175675489075,78.65434768542174,216.1742364044621,16.789416061864937,1015.4350253577908,2
Jaipur,10.940795229861749,81.81801812957049,5,46.074308466181904,76.9285823229605,12.287450180541995,14.423451187562836,1013.3198831827078,5
Hyderabad,12.022780111195257,96.8875655395438,10,22.43940821601885,62.22751134992759,10.485977241428026,16.46803251795408,1016.0903455024035,4
Mumbai,22.21884252626191,69.72467549715114,1,11.057493021060074,77.81813073309219,29.910448504236353,23.55801259724054,1015.8073273002867,8
Ahmedabad,14.643880787545953,68.09186760884035,3,34.45077615409402,71.59815162211927,23.271336241854268,21.567562912032926,1010.1500476827002,0
Pune,20.870777826111297,86.56575103522908,7,39.77996621952844,93.54255008931027,204.07439389309076,11.45957466727616,1015.1563555055776,9
Lucknow,18.647863743095456,76.65461245849443,10,15.558683476265422,60.18806512145297,12.592820366921606,9.745087273142746,1016.0005440795137,7
Bangalore,22.83418443762224,74.97108927228503,1,9.807744911706797,88.30393172228757,4.327342387186301,10.252672247321472,1011.461072407824,1
Mumbai,28.165644335667213,77.04507332012413,7,29.442966145675125,83.95305370972001,38.385356529492014,15.08842079430426,1009.7260911290227,8
Kolkata,27.31825449168041,75.42537938804368,5,31.372677714196566,70.00224870783096,17.962893897117567,19.880989024571555,1008.0263215557959,6
Chennai,22.073321577104025,68.89291144015299,1,9.510114684661275,63.850750974163184,23.574883468054377,15.064384143659241,1012.5090365309314,2
Lucknow,30.204622308060568,96.17445822932707,1,5.0,76.53851034527291,17.50923814198409,6.355927916562251,1011.5243273153884,7
Ahmedabad,19.633276471526898,74.40161916513067,1,8.937591650091719,66.07155449680192,25.701196942356095,19.47161400879962,1013.5490983382541,0
Mumbai,32.211285825683305,89.28686311508989,11,5.0,80.96089552984425,3.902516393516984,21.119402573419077,1009.8804109258879,8
Lucknow,9.924567291489426,90.11529544613109,9,31.778523256266528,92.32241182173841,129.02306063500384,10.789957302394393,1016.5966554766648,7
Mumbai,33.775820810899305,94.94846454220965,11,5.0,58.93924381256567,9.400900561702807,18.282514785667008,1010.5775521562811,8
Chennai,25.6767131986464,68.88593425570802,3,27.017545514587866,75.54771452524658,15.076370140242295,13.531838021087868,1010.2642960508765,2
Ahmedabad,18.26201174130454,93.28940181496323,5,43.04708062637296,62.14623797322951,4.954162616241307,22.782387114548857,1012.8071405648435,0
Kolkata,13.323161417467688,83.28955924435421,11,16.622187634484284,87.21738748069524,28.76155432241896,21.904511163214796,1012.9885102374427,6
Delhi,20.9379471949772,86.34377918900901,10,17.206099393240038,62.217553620733824,9.027895828872746,15.508639966192845,1010.150852287851,3
Hyderabad,13.253074726003126,86.68963803650998,12,12.282577177244814,70.36464132475902,27.90230993805679,18.83011091627189,1010.7186072672591,4
Kolkata,12.490953409064838,91.77413634455709,9,36.49440590618073,78.57513474761146,144.9911518599041,22.66699402044208,1009.6970523915525,6
Delhi,24.668497450150305,77.6688123426142,6,42.357068124199095,95.0,296.0915159789089,14.91434020156551,1015.1846017832316,3
Bangalore,22.123287563708185,89.2584845059398,12,9.171451133773022,60.943338168443475,17.95957635342569,11.265014809776439,1015.7008903125408,1
Jaipur,26.092592934495425,83.32876518194371,9,23.596517584959695,74.7697052480869,281.324873327468,20.073322758191626,1012.6232849745928,5
Pune,33.09935869039371,91.00842641485508,8,22.946373384486805,85.71081084566758,31.44422694744017,9.401325095693835,1015.1408702268502,9
Pune,22.371025760154083,96.72583495033388,8,26.993003075248943,90.67685211475052,232.02447766884302,12.770622960120841,1015.3593539193745,9
Hyderabad,23.685165438095538,73.81887950470907,1,8.22601648586602,75.75630653422058,27.382367633767913,22.314544742135872,1009.3827552767781,4
Ahmedabad,10.419911157183437,96.84481060523994,9,33.45985497456912,77.44634667135311,67.7245530843176,19.488446805386303,1017.6617802483454,0
Chennai,27.376166219532998,70.60455247420045,6,33.13542386814327,77.79544955816505,55.9539799676809,13.076220104949986,1016.2103194709644,2
Ahmedabad,18.797440583712216,68.06720888923961,9,25.706087700725124,71.98110044660126,144.634603940208,9.294890048167147,1010.0448346119582,0
Chennai,34.371581443889625,69.28069614915711,3,13.628536172360956,68.36772343050386,28.209330465589247,12.119367816644731,1009.8616503574607,2
Ahmedabad,30.22569842108283,77.91168973736609,12,5.0,70.34233414181966,17.644437125141845,10.68208298454866,1009.2566114557958,0
Jaipur,22.106988093935193,86.3542835896746,3,23.871184996344294,69.25171588751334,17.241324520486767,8.521785758877078,1009.3837856254191,5
Bangalore,11.327011662648484,70.00185668574764,6,44.15657547069141,76.6561902778616,68.1040519408169,19.866658271313135,1015.481617990287,1
Bangalore,31.204226418575907,68.16430862135745,9,14.28557041775547,79.99978353430242,30.213167995169073,10.04139773700343,1012.6965425695163,1
Delhi,29.594089576448585,95.17563982530504,7,26.861356598507804,75.40342637691116,248.73782450127453,14.083349403355276,1015.8293417273986,3
Lucknow,12.98379849749989,91.83587244225797,3,33.94640785105869,75.44071860568253,5.364513200628432,12.71718893672218,1015.462548943502,7
Bangalore,15.972513808948372,91.4663119630319,3,22.30504812732033,73.42417535354961,20.113945105853748,24.641547572712618,1014.0461271350522,1
Bangalore,29.421995969991606,93.64830398955733,2,13.823174253957493,73.94035659560184,27.694644271910168,12.82184488296441,1014.8636660657868,1
Kolkata,13.001168056780061,88.30099391039103,9,35.158113746364485,76.13969092473589,86.33601655277637,6.599649655935096,1008.1835572437914,6
Kolkata,32.77931720762719,71.02771976269436,3,14.270004472950387,53.22572167749965,20.96236657839659,6.7965150514416806,1011.1177764680502,6
Delhi,19.462240480301773,79.57390545413797,11,5.030415295510109,76.4510339072599,5.124861571102755,16.815074427061298,1014.3782217925941,3
Lucknow,10.350051989866783,88.97133510747426,5,45.02640777897128,71.59859464382278,19.301388883615548,16.987271034765314,1008.0934495348624,7
Hyderabad,30.025213374615586,76.12969936295411,9,17.187276816441077,81.22341889532795,74.26156465736474,13.3751798096531,1008.3297694368259,4
Kolkata,18.084761442036466,87.93478455995088,8,31.400396186584082,91.91666518462391,228.70746133909807,13.636873846240594,1016.5188798247038,6
Hyderabad,22.215478242152088,68.71045499976192,2,14.581962224853601,79.25378422668363,11.13324495943552,6.078651656817424,1014.8402486169207,4
Mumbai,11.032217299102918,76.8779828855082,3,37.16481175730772,82.85271098207755,15.511557237725446,15.330930207785245,1010.6536973312035,8
Kolkata,8.069768400814525,83.924779752038,2,29.438966766253603,63.10048609116097,19.184624634745784,15.094789507607034,1014.8796284011871,6
Jaipur,25.225600556419035,86.33060505568102,8,25.94582721173047,94.2052207891258,76.24382087988468,7.990986371138891,1015.9245666913927,5
Lucknow,21.909729599010753,84.73417926939541,6,34.0794188120051,78.51715742944972,230.24221102675767,7.076787722218551,1011.067942831101,7
Delhi,24.025541366324973,88.23493200612945,6,36.19851495411071,69.53879884386058,111.71289197193994,7.47144981198981,1008.3603737749919,3
Mumbai,29.43108396027394,68.17657369895534,12,5.0,77.65198810863133,20.884040217644344,7.02056492982517,1017.3277912468774,8
Lucknow,25.458359662417223,70.92729479934812,9,22.521909832156172,81.6503431720079,72.73642368883088,17.194163910735195,1011.4517983829563,7
Jaipur,12.718882956339183,93.19938331609521,8,37.11894349722568,95.0,215.79176798571459,8.929653048058373,1009.064817632847,5
Lucknow,17.740858015986195,87.77071067861468,4,36.24181231329663,60.58895906059044,6.461077965882468,10.02860304374927,1012.9185687139314,7
Jaipur,32.459059829269535,71.27501763789432,12,6.2382142567650565,77.362149195781,14.484625399289556,8.471442883028795,1015.6846779566414,5
Jaipur,28.78850690679533,92.4201586845588,4,28.315697541896522,73.27590323623991,9.674563990949673,24.15670608897006,1010.2164731461756,5
Hyderabad,23.029200564291365,75.02470531691245,9,22.832374026574595,84.99868627204584,232.0613173456093,22.09234926303671,1010.6949005013337,4
Ahmedabad,14.902414940850353,81.86953664166148,1,15.938235577393252,68.88009253274082,10.074945121685612,9.609896747030417,1010.4271498679858,0
Mumbai,16.155633549539466,72.21069887365515,2,19.905473757828812,59.56448633160585,26.806367272675697,11.551325878442519,1017.9167305283167,8
Lucknow,27.762867824812133,88.59319163622949,2,15.231628477506728,65.0471530838988,27.079145707978547,9.197856846099944,1009.9740373373054,7
Chennai,30.98170504302481,87.33877820941376,6,29.732695627726244,89.9351907686231,83.03915511015218,14.837519189216476,1013.7552021696613,2
Mumbai,26.12846607732659,74.12226166381795,4,28.132895265138675,70.652998251804,19.573840515208556,5.392210649485072,1017.2526464165696,8
Ahmedabad,29.85730934574793,93.03862223885305,11,5.0,83.04264116581109,5.368376326439036,18.427360177935913,1009.4689656887778,0
Mumbai,28.699715650410962,79.63787470237165,10,9.434874901236636,69.63769357560821,13.571501689243988,15.463162996352832,1017.708541978677,8
Bangalore,12.04200713483786,76.4829376410515,3,27.64899764847741,76.24424597701842,22.25968669653435,22.972778566022065,1017.4747723439563,1
Chennai,19.446509948659155,72.41755809447153,3,26.81171555192568,80.2875763638199,20.804427664947738,8.287853686568283,1016.8457198705826,2
Ahmedabad,12.130562622371192,75.71887236295059,3,31.512537986536895,80.38110223707731,19.866918073978415,21.082184921222634,1010.1455652133001,0
Hyderabad,14.35136078965359,68.6387807154907,6,46.41963277658684,72.04275928119667,106.28603318885976,20.839220289334314,1014.3405505601098,4
Lucknow,31.47000986557842,84.91446728122736,8,22.123191188219764,95.0,132.06673634728855,7.543623784337738,1015.6089147296124,7
Pune,20.76808307209592,92.42469164397448,11,15.45761638199583,68.33959114734537,5.779545906907727,12.971184482882553,1017.8602792819643,9
Ahmedabad,22.454668749751843,83.92043303380761,7,33.79632471332957,85.04540989418597,224.13616151707228,8.403052822890338,1009.8042382208137,0
Delhi,12.818041061149847,74.35894489579239,4,43.7816880031338,77.35736936571902,16.604997513364385,10.094410009150979,1015.660258995193,3
Lucknow,16.431338223317493,68.9764061682023,11,10.021638835094645,68.95897199504796,22.136672073332672,10.264923496610887,1011.3880116992711,7
Ahmedabad,14.21664654755249,74.22421412450528,12,16.33099295562868,64.10547398994596,9.721475169515564,16.124727880515454,1009.7562646556801,0
Bangalore,13.567026441997513,80.06752141406167,4,39.47267089398186,73.18895138374435,11.759832173146789,13.22821863520931,1012.2137694121385,1
Pune,25.22494141953119,90.0287314322941,11,5.842994603785822,77.99982202266972,12.023814106023094,23.954656080126107,1015.9383591214862,9
Bangalore,14.9358638864343,73.44744272359544,10,23.2244907044356,71.7888349383176,3.6950450631748373,7.527402838940103,1012.6484980370406,1
Pune,25.0644181225513,88.8739521472859,11,12.196640454472863,70.77282461700501,12.208292566426836,24.473842697003974,1013.3752310020304,9
Delhi,9.578274580930955,93.14107058220463,11,14.09654276042647,64.81743220972756,24.689223484986908,9.612772804285278,1017.9515941020012,3
Lucknow,11.82790862523175,81.16445859514235,11,20.455526465520467,68.1387854479235,27.22705938524294,20.45747872763706,1011.9910929955743,7
Hyderabad,15.412586858003385,91.82152775763521,2,14.09011805260706,71.23403365056896,16.991894522170043,11.779398523456429,1014.1540075470924,4
Bangalore,24.120266756183675,84.08506309301777,1,6.2164111277168566,65.16136381879177,15.298545770918945,7.861627908346279,1011.6524420161537,1
Bangalore,26.24771361735915,86.47563427534624,9,25.28932820081552,77.0719297265621,38.32264704882997,22.1577837049248,1011.9278564632871,1
Jaipur,19.95335810304723,83.26207534980787,12,8.691967417386055,74.37215096482548,26.738517114805333,11.177217984729264,1014.9564075344541,5
Pune,20.03635469358518,81.43200878578891,12,6.849276351904934,69.22404352429598,3.3512757624985636,18.177108084536844,1017.3788697609489,9
Kolkata,27.56195498776269,74.80494981149963,2,11.2566228228358,63.87565286037935,28.508252165675717,16.328873701732533,1013.4235895049233,6
Lucknow,8.427169477670725,76.79262772437033,8,48.36198343235408,89.69026991377332,162.08838714578448,14.435126187817486,1015.6839992894878,7
Pune,17.209430660803953,76.40913344936466,9,22.137408729738763,77.02051458599455,122.32231326517619,14.916389452970781,1008.8920655881697,9
Jaipur,30.105090542219283,84.33537899766063,4,21.66199783130654,74.29660378983618,27.95389774075182,19.644758281845753,1010.1115803743193,5
Mumbai,24.28692407576105,71.4786570976928,8,33.96275578893004,88.55918846386805,36.58556813972612,6.755458282468812,1013.0213164091954,8
Pune,17.10513258439635,94.58695903036772,9,33.28900096309612,84.25870753326188,186.98472161465352,18.363613239158102,1008.2001172362877,9
Hyderabad,32.4491693929012,88.89899921321029,10,7.630370812808192,60.76222646875068,17.821178161482116,22.916242027971574,1010.5285497876256,4
Lucknow,28.86081364113333,79.64192329648262,10,7.094190979513413,81.68616648107482,8.921650832707316,6.155763940397283,1013.1740128982497,7
Jaipur,15.152177075391801,72.60010019126496,5,48.556169901880615,72.13367065702784,14.579960646455685,7.813066784673335,1008.149611982563,5
Mumbai,25.422825613194355,93.57777292192745,7,38.83544774145869,91.29767115937726,206.11128160481798,19.33263873404063,1010.6454628622604,8
Chennai,24.08526966110183,91.8895646129338,10,16.668625234405237,58.99587101424776,22.632542315812042,13.745632964892351,1013.1403081947587,2
Jaipur,18.832073679052534,88.9299250287982,4,31.39713400994571,71.57661393499811,3.019355185077654,13.070972416273767,1013.7314924798125,5
Chennai,17.907814138529616,75.87486437492603,1,13.936279609895617,69.1362898550617,28.29504261245741,7.7393326908847175,1017.257516930553,2
Lucknow,17.276132818944006,79.6709524855764,3,27.0980135017103,70.44437687861067,7.442185054605934,15.135400814355762,1014.453456232506,7
Bangalore,24.663206151682463,70.97969932112028,5,35.65237004926734,71.95962060553697,9.306671724003698,7.530906223927545,1012.1473580252999,1
Jaipur,19.945068284978078,73.48214621709842,3,29.796949686411544,71.8687093087046,10.113783033733903,14.532409126210808,1017.3035117713307,5
Delhi,30.460304057788395,90.70748248218526,12,5.0,71.6905509639579,4.021143686904953,20.272305979233135,1015.848829833878,3
Chennai,26.07927063561697,88.73612284666983,11,5.0,54.69557654227428,6.322407336938772,10.16528715774327,1010.0000892111275,2
Hyderabad,9.88815335415472,85.2110871263021,7,50.0,93.2002516596834,296.3144791949237,14.615723363594546,1009.3084236134882,4
Delhi,25.284542043360485,93.97607505185901,12,7.111762785351076,62.680459458933164,11.510851909186725,24.840319387936713,1014.7581163574273,3
Ahmedabad,15.32098078550499,84.91472901657832,9,31.204412759172758,84.6922594726919,61.13129439154332,18.733008467080744,1013.5988316557698,0
Ahmedabad,24.00592377464241,81.5420719989447,12,11.59488355812188,65.80719018642246,5.888764051714829,21.827135426103972,1015.8967361379275,0
Mumbai,26.36356213979319,77.87075164286712,6,31.974409539624794,83.31977176812316,224.25419127089242,13.296952131210915,1015.3880505007869,8
Bangalore,14.232388107158325,95.273006666349,10,22.406612778153956,63.757338409207776,26.073353928881303,20.357218462517107,1014.2521153385751,1
Lucknow,20.335183411769954,70.39874838420626,1,10.547108559739815,76.21081021910928,9.937712086728686,5.810183458826437,1017.863821716289,7
Jaipur,13.13877129611483,94.99573378976345,7,39.17578574377835,82.16575228184163,35.64556833051344,7.4582236508449,1013.3358973011041,5
Kolkata,9.413149646235723,91.97472513799953,3,34.90961021582618,60.573284808132655,9.023430498024606,9.061411858401243,1009.1310575650172,6
Hyderabad,18.218863434118465,71.76796781153534,5,47.34995996422508,60.811526895019696,4.525923651512448,13.03903849230439,1016.2827356481599,4
Chennai,17.799495339841783,84.38454637258235,10,14.14017049460932,64.19116268421857,5.791663289011121,21.914897566515265,1010.5185336234571,2
Lucknow,34.87797324901494,93.12989147072352,4,20.900779567639635,83.50910626760566,14.650719235886342,11.925321015758609,1015.7730214814392,7
Delhi,20.05151348233634,84.58246574460746,10,19.780418019355253,66.70508116214322,9.20779601326408,18.092423870309258,1017.5710709600005,3
Ahmedabad,17.00637783574941,94.30879482525805,5,41.154513393135595,66.85541068606085,16.93053872018643,19.18628589606967,1014.9679551396434,0
Hyderabad,23.672825181350213,95.34653068766524,5,35.112736754139185,59.571565828814336,9.84433133794414,16.723647081766828,1013.9603016094981,4
Kolkata,10.396719640909748,80.24915114334487,6,44.18497519693473,83.98348218461653,283.94507129779583,12.144839363402724,1012.6038617567505,6
Jaipur,33.964974870779955,78.94209618078338,10,7.426380332196531,75.62405936234049,27.46048713400914,16.541066834270886,1011.644098659954,5
Mumbai,25.143921230957893,95.15331346510555,12,5.0,80.4177284864089,18.303764835282582,11.845311855794925,1011.5300475097183,8
Kolkata,28.38062113840289,87.57906177334037,10,5.0,67.2519167027943,12.569447783659426,6.677474771040242,1014.363727057096,6
Hyderabad,12.602904330695774,71.36465775909691,11,21.911072140217996,63.64464630879799,13.29096581493786,24.85607956372029,1015.5127311693775,4
Kolkata,19.055902031140505,69.22646072745775,6,44.030435834613726,68.73842939342858,141.20011644901416,7.543649072650219,1014.7851706948442,6
Hyderabad,19.41260606169712,84.37424247892064,8,33.524898081195545,73.17948975998547,226.4464169764349,6.4469676767211475,1009.9841010119356,4
Hyderabad,30.188773985329345,94.97495799771431,8,25.43620487635363,78.50213782875946,151.94252879008624,22.57061498414312,1012.939871801435,4
